	Source	area	short names	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
92	FAOSTAT_3	MAR	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	550787.0	500843.0	401942.0	518080.0	485200.0	474460.0	433412.0	330149.0	441892.0	461361.0	458620.0	516874.0	542343.0	578088.5	529379.76	566231.1
93	FAOSTAT_3	MDA	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15000.0	13900.0	15300.0	16500.0	15398.0	20083.0	22677.0	17015.0	20051.0	23629.0	34700.0	44800.0	44813.0	75871.0	94208.0	98296.0
94	FAOSTAT_3	MDG	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6204.84	6960.88	6677.39	16702.12	7579.35	9632.87	12820.52	7815.67	8931.86	12611.02	21115.02	4138.31	7886.97	6148.69	8629.67	38963.55
95	FAOSTAT_3	MDV	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	24.0	31.0	89.0	353.0	262.0	67.0	394.0	368.0	143.0	525.72	754.74	235.51	249.91	367.32	441.66
96	FAOSTAT_3	MEX	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1512997.0	1578903.0	1699546.0	1844796.0	1612814.0	1764885.0	1244617.0	1240381.0	1764380.0	1674532.0	2208804.99	2200628.3	1547838.68	1602209.17	2190931.29	2402953.15
97	FAOSTAT_3	MHL	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04	1.25	0.46	1.44	0.72	0.0	440.28	0.0	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	FAOSTAT_3	MKD	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15399.0	15451.0	24655.0	27786.0	25228.0	28930.0	23811.0	23813.0	27784.0	26338.0	23844.1	28747.34	29748.78	27546.4	32994.99	28767.68
99	FAOSTAT_3	MLI	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260312.0	87925.0	99355.0	180340.0	129517.0	38089.0	122718.0	150992.0	141922.15	165860.0	200051.88	241821.3	283590.73	223007.57
100	FAOSTAT_3	MLT	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	929.0	876.0	1170.0	866.0	1184.0	886.0	592.0	434.0	579.0	834.0	2115.15	3551.95	4006.48	4297.24	2399.06	885.35
101	FAOSTAT_3	MMR	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42309.0	101554.0	197364.0	65596.0	93192.0	166830.0	81378.0	67316.0	71755.0	161738.0	168096.62	210391.96	263270.98	259457.79	194133.8	428676.82
102	FAOSTAT_3	MNE	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3254.0	2720.0	2559.0	1960.0	2469.0	2171.0	2148.43	2534.24	2417.48	2283.47	2566.87	2149.52
103	FAOSTAT_3	MNG	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4448.0	4017.0	5873.0	3657.0	6514.0	6018.0	6941.0	7570.0	11080.0	13965.0	16940.82	25379.57	19259.83	23195.0	25822.65	36736.79
104	FAOSTAT_3	MOZ	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26600.0	3313.0	10395.0	7137.0	22751.0	13836.0	61653.0	22184.0	46327.0	41561.0	31750.3	33397.18	42567.58	23634.94	25807.26	29033.43
105	FAOSTAT_3	MUS	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28335.0	26352.0	26769.0	29933.0	21403.0	22860.0	18302.0	18237.0	13056.0	18972.0	20888.25	18611.12	23496.79	13787.71	20494.35	19321.01
106	FAOSTAT_3	MWI	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84684.0	93232.0	103218.0	97574.0	121521.0	125156.0	120303.0	107960.0	130893.0	106282.0	92390.13	103719.58	143193.76	115338.95	96157.99	112798.91
107	FAOSTAT_3	MYS	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1085329.0	1189238.0	1494329.0	1395565.0	1540267.0	1718065.0	1866573.0	1417615.0	1864533.0	1482271.0	1573818.38	1417120.8	1705577.11	1468491.01	1520029.38	1520029.38
108	FAOSTAT_3	NAM	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3185.0	1150.0	2612.0	1556.0	2314.0	1972.0	229.0	1272.0	3547.0	5284.0	12027.17	8688.97	4910.93	11615.89	20885.37	20029.49
109	FAOSTAT_3	NER	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8541.0	4126.0	3385.0	5475.0	7459.0	5297.0	2289.0	5267.0	7490.0	7576.0	14680.39	10704.13	16787.29	6782.7	6755.12	6755.12
110	FAOSTAT_3	NGA	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153982.0	214935.0	159079.0	259104.0	369431.0	155587.0	211566.0	168353.0	403051.0	223084.0	303404.4	306617.88	323063.69	287543.32	387843.9	644814.88
111	FAOSTAT_3	NIC	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56817.0	65386.0	64302.0	56227.0	60687.0	56646.0	46084.0	57241.0	53181.0	77514.0	76914.0	51767.0	76617.0	87071.44	89003.12	128467.1
112	FAOSTAT_3	NLD	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	392802.0	397092.0	402871.0	375303.0	377796.0	320207.0	285538.0	251199.0	299955.0	248292.0	293000.0	240003.0	259006.66	278010.34	297014.0	297014.0
113	FAOSTAT_3	NOR	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180499.0	185965.0	187035.0	188662.0	185687.0	187928.0	180477.0	149548.0	140355.0	157186.0	152086.0	154140.0	157218.0	164893.0	164163.0	159363.0
114	FAOSTAT_3	NPL	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38950.0	11711.0	18458.0	8137.0	12751.0	3604.0	3030.0	40046.0	54689.0	77446.0	56540.0	115097.0	142400.7	156655.06	147565.23	138475.4
115	FAOSTAT_3	NRU	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116	FAOSTAT_3	NZL	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	874122.0	945819.0	739472.0	1155442.0	995496.0	993286.0	782154.0	599027.0	634047.0	838667.0	861618.0	816802.0	879662.0	1013026.0	1013026.0	1013026.0
117	FAOSTAT_3	OMN	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9522.22	6324.88	9965.43	10444.67	14126.99	10486.22	14156.69	8830.67	10225.36	7573.28	13554.89	14549.94	19579.31	20909.33	26269.37	23794.42
118	FAOSTAT_3	PAK	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3043040.0	3149260.0	3357710.0	3725496.0	3812141.0	3574021.0	3510296.0	4246113.0	4064776.0	3868533.0	3549038.0	4134858.0	4104960.0	4179136.0	4480006.0	4758868.0
119	FAOSTAT_3	PAN	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22141.0	28034.0	23104.0	18862.0	20734.0	18408.0	19337.0	25675.0	36272.0	21149.0	43353.24	50079.13	33330.12	42102.76	25820.4	33156.57
120	FAOSTAT_3	PER	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	306551.0	315614.0	329912.0	301513.0	339974.0	403256.0	298483.0	385209.0	365693.0	408016.0	391703.26	398145.49	405622.92	445795.52	447971.15	539478.77
121	FAOSTAT_3	PHL	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	722292.0	858660.0	818410.0	761538.0	714283.0	842740.0	572103.0	667949.0	802608.0	789494.0	660400.0	871341.47	879550.67	784234.74	890862.28	961487.78
122	FAOSTAT_3	PNG	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35006.0	88544.0	17670.0	17138.0	14722.0	18962.0	21211.0	31156.0	32845.0	25643.0	32240.64	29629.6	32601.46	31399.1	33616.09	36981.61
123	FAOSTAT_3	POL	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1511700.0	1622100.0	1628400.0	1966100.0	1970700.0	2142000.0	1899400.0	1771300.0	1954400.0	1883800.0	1943400.0	1935300.0	1792200.0	1895400.0	2049800.0	2077000.0
124	FAOSTAT_3	PRT	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	312593.0	271097.0	320180.0	264697.0	170194.0	233558.0	189729.0	142395.0	170939.0	149303.0	169540.0	190802.0	209786.23	198721.74	187811.98	186648.17
125	FAOSTAT_3	PRY	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153168.0	217265.0	264282.0	227540.0	258160.0	343292.0	280663.0	252170.0	340284.0	420330.0	367225.33	435359.34	505248.8	468464.92	529677.93	543456.16
126	FAOSTAT_3	QAT	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	511.0	0.0	49353.0	7349.0	0.0	70380.0	3600.0	38300.0	85480.0	144260.0	92280.0	91080.0	96600.0	96600.0	96600.0	96600.0
127	FAOSTAT_3	ROU	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	326123.0	362260.0	380004.0	461392.0	362884.0	387216.0	397985.0	426207.0	480588.0	486944.0	437972.0	491831.0	452239.0	532702.0	514126.0	514126.0
128	FAOSTAT_3	RUS	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1166175.0	1348580.0	1394880.0	1436120.0	1517330.0	1732810.0	1932120.0	1901990.0	1912870.0	1969160.0	1877480.0	1861020.0	1934280.0	2026990.0	2273277.0	2472910.0
129	FAOSTAT_3	RWA	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2449.0	2035.0	3400.0	3886.0	8824.0	10753.0	1444.0	94.0	114.0	5834.28	13211.29	14500.05	22697.35	12504.58	12504.58
130	FAOSTAT_3	SAU	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	365500.0	382200.0	399000.0	335700.0	366000.0	394500.0	231000.0	210000.0	200000.0	200500.0	192000.0	276600.0	273100.0	318400.0	319400.0	319400.0
131	FAOSTAT_3	SDN	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66081.06	51831.07	83269.68	89844.79	191260.15	172526.32
132	FAOSTAT_3	SEN	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35973.0	32072.0	37970.0	30842.0	6548.0	6116.0	8337.0	24404.0	31169.0	22531.0	34730.0	39620.0	37570.0	52210.0	53369.47	55949.66
133	FAOSTAT_3	SGP	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3837.38	12286.24	13631.28	13679.26	16227.68	13777.56	15184.71	12535.05	29500.47	25532.15	8946.94	8233.96	589.75	18517.48	16877.28	22532.66
134	FAOSTAT_3	SLV	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49432.0	53245.0	60168.0	91682.0	65699.0	96144.0	87355.0	79544.0	120706.0	129068.0	102030.79	102845.16	69003.25	81909.18	69330.02	86293.68
135	FAOSTAT_3	SRB	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	389505.0	506908.0	378267.0	473344.0	383451.0	417812.0	568716.74	514672.74	393257.56	412927.25	568648.42	530416.67
136	FAOSTAT_3	SUR	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4148.0	5998.0	7475.0	5212.0	8983.0	6874.0	25787.0	9181.0	11656.0	11965.0	9826.12	10250.39	12674.49	13412.78	14151.06	15079.72
137	FAOSTAT_3	SVK	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117180.0	111554.0	116548.0	111981.0	126475.0	123862.0	103766.0	108224.0	118409.0	133468.0	148864.0	148864.0	158318.0	152538.0	169402.0	163425.46
138	FAOSTAT_3	SVN	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67784.0	69250.0	63131.0	58001.0	57317.0	56792.0	51326.0	43084.0	49206.0	47287.0	45995.0	47003.0	48417.0	49278.0	47614.0	47279.56
139	FAOSTAT_3	SWE	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267400.0	261900.0	259900.0	236800.0	229100.0	236100.0	260400.0	168600.0	214869.0	222403.0	197728.0	219183.0	240173.0	249544.0	248027.81	264551.57
140	FAOSTAT_3	SYC	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	11.0	34.0	11.0	30.0	34.0	52.0	29.0	45.0	73.5	51.25	50.56	122.54	78.26	96.9
141	FAOSTAT_3	SYR	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	313944.0	350800.0	348123.0	397122.0	394807.0	381937.0	413465.0	305520.0	154750.0	231804.0	141080.41	63209.35	30251.19	27194.61	19314.79	11574.09
142	FAOSTAT_3	TGO	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12285.0	17599.0	7889.0	20336.0	11508.0	14512.0	1.0	14788.0	22046.0	25099.0	13929.71	55632.8	1558.42	26508.14	29219.23	15873.17
143	FAOSTAT_3	THA	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1778115.2	2255018.0	2003092.79	1716856.73	1785015.08	2066490.9	1972951.47	1909767.6	2504267.02	2565821.64	2532919.06	2801899.05	2546468.92	2293144.16	2372540.22	2372540.22
144	FAOSTAT_3	TJK	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26408.0	28633.0	54500.0	55300.0	52200.0	48176.0	45490.0	49945.0	53565.34	53907.88	62915.72	61499.14	54536.42	65224.71
145	FAOSTAT_3	TON	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	4523.0	1471.0	1425.0	734.0	152.0	162.0	4444.0	4066.0	1842.0	5743.73	11076.63	136.34	172.42	224.35	236.94
146	FAOSTAT_3	TTO	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4400.0	4400.0	6400.0	6000.0	5900.0	5900.0	5100.0	5600.0	5700.0	5800.0	6900.0	7700.0	9000.0	8900.0	9100.0	9100.0
147	FAOSTAT_3	TUN	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141165.27	174303.92	113595.79	155979.94	79690.49	106743.59	327440.21	82510.05	256578.55	107590.09	150685.84	82761.55	117450.79	153306.17	81756.89	295116.86
148	FAOSTAT_3	TUR	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1746666.0	1970135.0	2044015.0	2067475.0	2110514.0	1985593.0	1551367.0	2232592.0	2103665.0	1847301.0	2064828.0	2312134.0	2180242.0	2202736.0	2807280.0	2644333.0
149	FAOSTAT_3	TZA	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31818.0	38050.0	50247.0	55818.0	52357.0	50716.0	52966.0	86533.0	101925.0	105865.0	104712.0	151441.21	120202.25	120384.01	170160.68	163616.02
150	FAOSTAT_3	UGA	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7463.0	9331.0	8758.0	5756.0	7652.0	7497.0	18976.0	13746.0	11606.0	12068.0	14663.83	16847.73	12557.97	11022.4	13184.85	14228.42
151	FAOSTAT_3	UKR	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	519057.0	512481.0	533290.0	557930.0	699330.0	896440.0	1064720.0	886760.0	1060640.0	1263310.0	1346530.0	1493710.0	1471640.0	1415010.0	1728850.0	2028080.0
152	FAOSTAT_3	URY	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84278.0	153222.0	180554.0	195654.0	207581.0	205919.0	190660.0	206167.0	296378.0	309495.0	384803.75	582114.23	449439.73	254905.4	341030.01	343274.07
153	FAOSTAT_3	USA	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19462900.0	20520700.0	20492900.0	19582600.0	20247000.0	19954800.0	18192157.0	17137601.0	18262765.0	20070761.0	20565302.1	20994055.0	20660881.0	20211336.0	20544035.0	20459267.0
154	FAOSTAT_3	UZB	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	719000.0	693000.0	625000.0	652000.0	715000.0	725086.0	747445.0	833343.0	856885.0	880427.0	865415.0	943798.0	989413.0	1004965.0	1023894.0	1023894.0
155	FAOSTAT_3	VEN	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	301000.0	303500.0	320000.0	351000.0	306000.0	373810.0	496250.0	446460.0	472940.0	486423.08	513393.66	520076.34	491083.47	495142.52	488400.0	488400.0
156	FAOSTAT_3	VNM	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1950219.05	2191007.4	2379576.52	2159486.55	2177188.77	2546035.72	1906510.31	2795791.54	2351282.43	2277344.51	2375763.23	3107722.15	2799980.72	3027125.59	2972095.15	3186088.27
157	FAOSTAT_3	WSM	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	24.0	40.0	37.0	24.0	38.0	49.0	35.0	16.0	15.0	3.77	22.57	7.74	11.1	15.79	11.45
158	FAOSTAT_3	YEM	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11600.0	5630.0	18105.0	4901.0	11574.0	29220.0	18220.0	14100.0	25120.0	14400.0	19291.18	36482.0	25877.38	2064.98	20800.94	14807.5
159	FAOSTAT_3	ZAF	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	838507.0	750041.0	801825.0	623586.0	785439.0	768874.0	720553.0	762733.0	674037.0	726040.0	744042.0	721481.0	812663.0	731395.0	731395.0	731395.0
160	FAOSTAT_3	ZMB	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67325.0	75221.0	85587.0	76312.0	77365.0	95354.0	117980.0	91511.0	99190.0	166130.0	142979.17	181196.91	191774.06	212489.15	243145.12	273801.08
161	FAOSTAT_3	ZWE	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130310.0	146032.0	86352.0	85018.0	132661.0	108141.0	93475.0	117990.0	136332.0	111503.0	73000.0	75900.0	101800.0	91600.0	130000.0	130000.0
162	FAOSTAT_3	WORLD	total_fertilizers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141324337.0	147338702.1	155611662.0	156916872.1	159183029.0	167774829.4	159477097.9	156826353.8	173095988.0	180775265.7	180370474.7	183584550.6	187877878.7	184599434.7	187210109.4	192224457.1
